chunk_id,parent_structure_id,document_id,document_title,document_short_title,source_file,publication_date,publisher,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,source_locator,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,content_function,mode_relevance,retrieval_priority,security_class,answer_limit_note,processing_status,review_required,version
AFDP1_1_2023_GLOSS_0019,AFDP1_1_2023_STRUCT_0008,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,16,16,13,13,PDF p. 16-16; printed p. 13-13,Mission Command in the Air Force,What Mission Command Is Not,Acronym / key term,glossary_acronym,FRAGO: Fragmentary Order; 단편명령.,31,8,FRAGO; acronym; mission command terminology,FRAGO; 약어; 임무형 지휘 용어,FRAGO의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is Not
Subsection: Acronym / key term
Keywords: FRAGO; acronym; mission command terminology; FRAGO; 약어; 임무형 지휘 용어
Text: FRAGO: Fragmentary Order; 단편명령.","AFDP 1-1 Mission Command, What Mission Command Is Not, PDF p. 16-16",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0020,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,8,8,5,5,PDF p. 8-8; printed p. 5-5,Mission Command in the Air Force,Mission Command in Operations,Acronym / key term,glossary_acronym,CAS: Close Air Support; 근접항공지원.,31,8,CAS; acronym; mission command terminology,CAS; 약어; 임무형 지휘 용어,CAS의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Acronym / key term
Keywords: CAS; acronym; mission command terminology; CAS; 약어; 임무형 지휘 용어
Text: CAS: Close Air Support; 근접항공지원.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 8-8",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0021,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,8,8,5,5,PDF p. 8-8; printed p. 5-5,Mission Command in the Air Force,Mission Command in Operations,Acronym / key term,glossary_acronym,UNPROFOR: United Nations Protection Force; 유엔보호군.,49,13,UNPROFOR; acronym; mission command terminology,UNPROFOR; 약어; 임무형 지휘 용어,UNPROFOR의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Acronym / key term
Keywords: UNPROFOR; acronym; mission command terminology; UNPROFOR; 약어; 임무형 지휘 용어
Text: UNPROFOR: United Nations Protection Force; 유엔보호군.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 8-8",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0022,AFDP1_1_2023_STRUCT_0006,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,8,8,5,5,PDF p. 8-8; printed p. 5-5,Mission Command in the Air Force,Mission Command in Operations,Acronym / key term,glossary_acronym,UNSGSR: UN Secretary General’s Special Representative; 유엔 사무총장 특별대표.,68,17,UNSGSR; acronym; mission command terminology,UNSGSR; 약어; 임무형 지휘 용어,UNSGSR의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: Mission Command in Operations
Subsection: Acronym / key term
Keywords: UNSGSR; acronym; mission command terminology; UNSGSR; 약어; 임무형 지휘 용어
Text: UNSGSR: UN Secretary General’s Special Representative; 유엔 사무총장 특별대표.","AFDP 1-1 Mission Command, Mission Command in Operations, PDF p. 8-8",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0023,AFDP1_1_2023_STRUCT_0008,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,17,17,14,14,PDF p. 17-17; printed p. 14-14,Mission Command in the Air Force,What Mission Command Is Not,Acronym / key term,glossary_acronym,SAC: Strategic Air Command; 전략공군사령부.,36,9,SAC; acronym; mission command terminology,SAC; 약어; 임무형 지휘 용어,SAC의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is Not
Subsection: Acronym / key term
Keywords: SAC; acronym; mission command terminology; SAC; 약어; 임무형 지휘 용어
Text: SAC: Strategic Air Command; 전략공군사령부.","AFDP 1-1 Mission Command, What Mission Command Is Not, PDF p. 17-17",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0024,AFDP1_1_2023_STRUCT_0000,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,15,15,12,12,PDF p. 15-15; printed p. 12-12,,,Acronym / key term,glossary_acronym,CENTAF: US Air Forces Central; 미 공군 중부사령부/중부공군.,47,12,CENTAF; acronym; mission command terminology,CENTAF; 약어; 임무형 지휘 용어,CENTAF의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: 
Section: 
Subsection: Acronym / key term
Keywords: CENTAF; acronym; mission command terminology; CENTAF; 약어; 임무형 지휘 용어
Text: CENTAF: US Air Forces Central; 미 공군 중부사령부/중부공군.","AFDP 1-1 Mission Command, , PDF p. 15-15",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0025,AFDP1_1_2023_STRUCT_0000,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,15,15,12,12,PDF p. 15-15; printed p. 12-12,,,Acronym / key term,glossary_acronym,USAFE: US Air Forces Europe; 미 공군 유럽사령부/유럽공군.,45,12,USAFE; acronym; mission command terminology,USAFE; 약어; 임무형 지휘 용어,USAFE의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: 
Section: 
Subsection: Acronym / key term
Keywords: USAFE; acronym; mission command terminology; USAFE; 약어; 임무형 지휘 용어
Text: USAFE: US Air Forces Europe; 미 공군 유럽사령부/유럽공군.","AFDP 1-1 Mission Command, , PDF p. 15-15",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0026,AFDP1_1_2023_STRUCT_0001,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,1,1,,,PDF p. 1-1; printed p. -,Front Matter,Cover,Acronym / key term,glossary_acronym,SEAD: Suppression of Enemy Air Defenses; 적 방공망 제압.,50,13,SEAD; acronym; mission command terminology,SEAD; 약어; 임무형 지휘 용어,SEAD의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Cover
Subsection: Acronym / key term
Keywords: SEAD; acronym; mission command terminology; SEAD; 약어; 임무형 지휘 용어
Text: SEAD: Suppression of Enemy Air Defenses; 적 방공망 제압.","AFDP 1-1 Mission Command, Cover, PDF p. 1-1",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_GLOSS_0027,AFDP1_1_2023_STRUCT_0003,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,3,3,,,PDF p. 3-3; printed p. -,Front Matter,Foreword,Acronym / key term,glossary_acronym,"DOTMLPF: Doctrine, Organization, Training, Materiel, Leadership and Education, Personnel, Facilities; 정책을 제외한 군 능력 개발 프레임워크.",124,31,DOTMLPF; acronym; mission command terminology,DOTMLPF; 약어; 임무형 지휘 용어,DOTMLPF의 의미와 한국어 풀이를 제공하는 용어 단위 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Front Matter
Section: Foreword
Subsection: Acronym / key term
Keywords: DOTMLPF; acronym; mission command terminology; DOTMLPF; 약어; 임무형 지휘 용어
Text: DOTMLPF: Doctrine, Organization, Training, Materiel, Leadership and Education, Personnel, Facilities; 정책을 제외한 군 능력 개발 프레임워크.","AFDP 1-1 Mission Command, Foreword, PDF p. 3-3",terminology;definition_reference,qa;staff_advice;doctrine_lookup,medium,public,Use as terminology aid; verify operational application against body chunks.,processed,YES,v1.0
AFDP1_1_2023_CASE_SUM_0001,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY,case_summary,"THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY: Mission command is a philosophy of leadership that empowers Airmen to operate in uncertain, complex, and rapidly changing environments through trust, shared awareness, and understanding of commander’s intent. The hallmark of mission com- mand is decentralized execution through the delegation of authority to empower subordinate decision-making and enable flexibility, initiative, and responsiveness in the accomplishment of commander’s intent. In pr",498,125,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; mission command example; historical case,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; 임무형 지휘 사례; 역사 사례,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY 사례의 핵심 의미를 요약한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY
Keywords: THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; mission command example; historical case; THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; 임무형 지휘 사례; 역사 사례
Text: THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY: Mission command is a philosophy of leadership that empowers Airmen to operate in uncertain, complex, and rapidly changing environments through trust, shared awareness, and understanding of commander’s intent. The hallmark of mission com- mand is decentralized execution through the delegation of authority to empower subordinate decision-making and enable flexibility, initiative, and responsiveness in the accomplishment of commander’s intent. In pr","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",case_example;operational_lesson;summary_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0002,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY,case_full_text,"Mission command is a philosophy of leadership that empowers Airmen to operate in uncertain, complex, and rapidly changing environments through trust, shared awareness, and understanding of commander’s intent. The hallmark of mission com- mand is decentralized execution through the delegation of authority to empower subordinate decision-making and enable flexibility, initiative, and responsiveness in the accomplishment of commander’s intent. In practice, mission command should provide Airmen with the freedom of action needed to exploit rapidly developing opportunities and succeed. Airmen should be trained to plan and execute operations in a distributed and decentralized manner and execute missions when isolated from higher-level decision makers. Airmen at all levels should be comfortable making decisions and operating based on commander’s intent and the principles of mission command. A mission command philosophy is not unique to the USAF. However, because of airpower’s inherent attributes, the way the USAF applies mission command has distinct characteristics. According to Air Force Doctrine Publication 1 (AFDP 1), The Air Force, Centralized Command—Distributed Control—Decentralized Execution (CC-DC-DE) is the method by which Airmen execute mission command.",1275,319,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; mission command example; historical case,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; 임무형 지휘 사례; 역사 사례,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY
Keywords: THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; mission command example; historical case; THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; 임무형 지휘 사례; 역사 사례
Text: Mission command is a philosophy of leadership that empowers Airmen to operate in uncertain, complex, and rapidly changing environments through trust, shared awareness, and understanding of commander’s intent. The hallmark of mission com- mand is decentralized execution through the delegation of authority to empower subordinate decision-making and enable flexibility, initiative, and responsiveness in the accomplishment of commander’s intent. In practice, mission command should provide Airmen with the freedom of action needed to exploit rapidly developing opportunities and succeed. Airmen should be trained to plan and execute operations in a distributed and decentralized manner and execute missions when isolated from higher-level decision makers. Airmen at all levels should be comfortable making decisions and operating based on commander’s intent and the principles of mission command. A mission command philosophy is not unique to the USAF. However, because of airpower’s inherent attributes, the way the USAF applies mission command has distinct characteristics. According to Air Force Doctrine Publication 1 (AFDP 1), The Air Force, Centralized Command—Distributed Control—Decentralized Execution (CC-DC-DE) is the method by which Airmen execute mission command.","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,YES,v1.0
AFDP1_1_2023_CASE_FULL_0003,AFDP1_1_2023_STRUCT_0004,AFDP1_1_2023,"Air Force Doctrine Publication 1-1, Mission Command",AFDP 1-1 Mission Command,AFDP 1-1 Mission Command.pdf,14 August 2023,U.S. Air Force,4,4,1,1,PDF p. 4-4; printed p. 1-1,Mission Command in the Air Force,What Mission Command Is,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY,case_full_text,"The term “mission command” has been used for many years to describe an approach to command and control (C2) built on decentralized execution by trusted, competent, and properly resourced commanders. The origin of the approach began with Helmuth von Moltke under the term “weisungen” (roughly translated as “orders” or “instructions”). Moltke recognized the evolving character of war had greatly increased the “fog and friction” elements, preventing centrally controlled and overly detailed command. His ap- proach dictated an overarching commander’s intent but refrained from restricting subordinate commanders to a single approach. His quote, “Provide subordinates only that information that they cannot determine on their own,” remains excellent guidance on how to craft a commander’s intent statement. As warfare became increasingly complex, this approach continued to evolve into a philosophy governing C2 at all echelons focused on decentralized execution at the lowest practical level.",991,248,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; mission command example; historical case,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; 임무형 지휘 사례; 역사 사례,THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY 사례의 원문 또는 시각자료 설명을 보존한 청크이다.,"Document: AFDP 1-1 Mission Command
Chapter: Mission Command in the Air Force
Section: What Mission Command Is
Subsection: THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY
Keywords: THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; mission command example; historical case; THE DUAL NATURE OF MISSION COMMAND TERMINOLOGY; 임무형 지휘 사례; 역사 사례
Text: The term “mission command” has been used for many years to describe an approach to command and control (C2) built on decentralized execution by trusted, competent, and properly resourced commanders. The origin of the approach began with Helmuth von Moltke under the term “weisungen” (roughly translated as “orders” or “instructions”). Moltke recognized the evolving character of war had greatly increased the “fog and friction” elements, preventing centrally controlled and overly detailed command. His ap- proach dictated an overarching commander’s intent but refrained from restricting subordinate commanders to a single approach. His quote, “Provide subordinates only that information that they cannot determine on their own,” remains excellent guidance on how to craft a commander’s intent statement. As warfare became increasingly complex, this approach continued to evolve into a philosophy governing C2 at all echelons focused on decentralized execution at the lowest practical level.","AFDP 1-1 Mission Command, What Mission Command Is, PDF p. 4-4",case_example;operational_lesson;full_text_reference,qa;staff_advice;doctrine_lookup,high,public,Use only as source-grounded doctrine context; cite source locator.,processed,NO,v1.0
