rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
NWP114M_GLOS_TERM_056,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,"1993 Convention on the Prohibition of Development, Production, Stockpiling and","Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: CWC
Korean keywords: 해군작전 법률용어
Text: 1993 Convention on the Prohibition of Development, Production, Stockpiling and","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,CWC,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_057,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,dangerous military activities,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: DMA
Korean keywords: 해군작전 법률용어
Text: dangerous military activities","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,DMA,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_058,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,Department of Defense,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: DOD
Korean keywords: 해군작전 법률용어
Text: Department of Defense","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,DOD,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_059,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,Department of Defense directive,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: DODD
Korean keywords: 해군작전 법률용어
Text: Department of Defense directive","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,DODD,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_060,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,Department of Defense instruction,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: DODI
Korean keywords: 해군작전 법률용어
Text: Department of Defense instruction","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,DODI,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_061,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,Department of the Navy,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: DON
Korean keywords: 해군작전 법률용어
Text: Department of the Navy","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,DON,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_062,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,exclusive economic zone,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: EEZ
Korean keywords: 배타적경제수역
Text: exclusive economic zone","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,EEZ,배타적경제수역,,public,ok,NO,v2
NWP114M_GLOS_TERM_063,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,electromagnetic spectrum,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: EMS
Korean keywords: 해군작전 법률용어
Text: electromagnetic spectrum","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,EMS,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_064,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,executive order,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: EO
Korean keywords: 해군작전 법률용어
Text: executive order","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,EO,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_065,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,explosive remnants of war,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: ERW
Korean keywords: 해군작전 법률용어
Text: explosive remnants of war","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,ERW,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_066,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,electronic warfare,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: EW
Korean keywords: 해군작전 법률용어
Text: electronic warfare","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,EW,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_067,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,flight information region,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: FIR
Korean keywords: 해군작전 법률용어
Text: flight information region","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,FIR,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_068,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,field manual,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: FM
Korean keywords: 해군작전 법률용어
Text: field manual","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,FM,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_069,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,Freedom of Navigation (operations),"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: FON
Korean keywords: 항행
Text: Freedom of Navigation (operations)","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,FON,항행,,public,ok,NO,v2
NWP114M_GLOS_TERM_070,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,1949 Geneva Convention (IV) Relative to the Protection of Civilian Persons in,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: GC
Korean keywords: 해군작전 법률용어
Text: 1949 Geneva Convention (IV) Relative to the Protection of Civilian Persons in","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,GC,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_071,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,Global Maritime Collaboration Center,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: GMCC
Korean keywords: 해군작전 법률용어
Text: Global Maritime Collaboration Center","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,GMCC,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_072,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,175,175,acronym,high,"government-owned, contractor-operated","Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: GOCO
Korean keywords: 해군작전 법률용어
Text: government-owned, contractor-operated","NWP 1-14M, Glossary, PDF p.175-175",glossary_definition; definition,qa; staff_advice,GOCO,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_073,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,"government-owned, government-operated","Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: GOGO
Korean keywords: 해군작전 법률용어
Text: government-owned, government-operated","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,GOGO,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_074,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,1949 Geneva Convention (III) Relative to the Treatment of Prisoners of War,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: GPW
Korean keywords: 해군작전 법률용어
Text: 1949 Geneva Convention (III) Relative to the Treatment of Prisoners of War","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,GPW,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_075,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,1949 Geneva Convention (I) for the Amelioration of the Condition of the,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: GWS
Korean keywords: 해군작전 법률용어
Text: 1949 Geneva Convention (I) for the Amelioration of the Condition of the","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,GWS,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_076,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,Sea,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: GWS
Korean keywords: 해군작전 법률용어
Text: Sea","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,GWS,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_077,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,International Civil Aviation Organization,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: ICAO
Korean keywords: 해군작전 법률용어
Text: International Civil Aviation Organization","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,ICAO,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_078,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,International Criminal Court,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: ICC
Korean keywords: 해군작전 법률용어
Text: International Criminal Court","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,ICC,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_079,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,International Committee of the Red Cross,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: ICRC
Korean keywords: 해군작전 법률용어
Text: International Committee of the Red Cross","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,ICRC,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_080,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,International Criminal Tribunal for the former Yugoslavia,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: ICTY
Korean keywords: 해군작전 법률용어
Text: International Criminal Tribunal for the former Yugoslavia","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,ICTY,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_081,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,information-related capability,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: IRC
Korean keywords: 해군작전 법률용어
Text: information-related capability","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,IRC,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_082,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,information environment,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: IE
Korean keywords: 해군작전 법률용어
Text: information environment","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,IE,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_083,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,International Maritime Organization,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: IMO
Korean keywords: 해군작전 법률용어
Text: International Maritime Organization","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,IMO,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_084,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,incidents at sea,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: INCSEA
Korean keywords: 해군작전 법률용어
Text: incidents at sea","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,INCSEA,해군작전 법률용어,,public,ok,NO,v2
NWP114M_GLOS_TERM_085,Glossary_Chunks,NWP 1-14M,The Commander’s Handbook on the Law of Naval Operations,NWP 1-14M,NWP_1-14M.pdf,176,176,acronym,high,information operations,"Document: NWP 1-14M - The Commander’s Handbook on the Law of Naval Operations
Term: IO
Korean keywords: 해군작전 법률용어
Text: information operations","NWP 1-14M, Glossary, PDF p.176-176",glossary_definition; definition,qa; staff_advice,IO,해군작전 법률용어,,public,ok,NO,v2
