rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
NDP1_READ_001_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,81,81,body,medium,"Corbett, Sir Julian S. Some Principles of Maritime Strategy.
(Annapolis, Md: Naval Institute Press, 1988).
Liddell Hart, B. H. Strategy 2nd Revised Edition. (New York:
Dutton, 1991).
Wylie, Joseph. C. Rear Admiral, USN (Ret.) Military Strategy:
A General Theory of Power Control. (Annapolis, Md: Naval Institute Press, 1989).
Mahan, Alfred Thayer. Mahan On Naval Strategy. Ed. J.B.
Hattendorf. (Annapolis, Md: Naval Institute Press, 1991).
Sun Tzu. The Art of War. Ed. and trans. Samuel. B. Griffith.
(New York: Oxford University Press, 1988).","Document: NDP 1 - Naval Warfare
Chapter: Suggested Follow-on Reading
Section: Suggested Follow-on Reading
English keywords: follow-on reading; joint doctrine; warfighting
Korean keywords: 후속 읽기; 합동교리; 전쟁론
Text: Corbett, Sir Julian S. Some Principles of Maritime Strategy.
(Annapolis, Md: Naval Institute Press, 1988).
Liddell Hart, B. H. Strategy 2nd Revised Edition. (New York:
Dutton, 1991).
Wylie, Joseph. C. Rear Admiral, USN (Ret.) Military Strategy:
A General Theory of Power Control. (Annapolis, Md: Naval Institute Press, 1989).
Mahan, Alfred Thayer. Mahan On Naval Strategy. Ed. J.B.
Hattendorf. (Annapolis, Md: Naval Institute Press, 1991).
Sun Tzu. The Art of War. Ed. and trans. Samuel. B. Griffith.
(New York: Oxford University Press, 1988).","NDP 1, Suggested Follow-on Reading, Suggested Follow-on Reading, PDF p.81-81",source_control; background,qa,follow-on reading; joint doctrine; warfighting,후속 읽기; 합동교리; 전쟁론,"Joint Publication, FMFM, Clausewitz, Corbett, Mahan, Sun Tzu 등 후속 읽기 목록",public,ok,NO,v2
NDP1_GLOS_TERM_001,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,A geographical area in which a commander is directly capable of influencing operations by maneuver or fire support.,"Document: NDP 1 - Naval Warfare
Korean keywords: 영향지역; 작전영향지역; 화력지원 가능지역
Text: A geographical area in which a commander is directly capable of influencing operations by maneuver or fire support.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Area of Influence,영향지역; 작전영향지역; 화력지원 가능지역,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_002,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"That area of concern to the commander, including the area of influence, areas adjacent, and areas extending into enemy waters or territory to the objectives of current or planned operations. This also includes areas occupied by enemy forces that could jeopardize the mission.","Document: NDP 1 - Naval Warfare
Korean keywords: 관심지역; 작전관심지역; 지휘관 관심지역
Text: That area of concern to the commander, including the area of influence, areas adjacent, and areas extending into enemy waters or territory to the objectives of current or planned operations. This also includes areas occupied by enemy forces that could jeopardize the mission.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Area of Interest,관심지역; 작전관심지역; 지휘관 관심지역,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_003,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,The application of overwhelming combat power that reduces the effectiveness of an enemys ability to fight through his loss of personnel and materiel.,"Document: NDP 1 - Naval Warfare
Korean keywords: 소모전; 소모전쟁; 적 전투력 감소
Text: The application of overwhelming combat power that reduces the effectiveness of an enemys ability to fight through his loss of personnel and materiel.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Attrition Warfare,소모전; 소모전쟁; 적 전투력 감소,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_004,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"All aspects of air, surface, and subsurface, land, space, and the electromagnetic spectrum that encompass the area of influence and area of interest.","Document: NDP 1 - Naval Warfare
Korean keywords: 전장공간; 전투공간; 작전공간
Text: All aspects of air, surface, and subsurface, land, space, and the electromagnetic spectrum that encompass the area of influence and area of interest.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Battlespace,전장공간; 전투공간; 작전공간,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_005,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,The degree of control over the dimensions of the battlespace that enhances friendly freedom of action and denies the enemy freedom of action. It permits power projection and force sustainment to accomplish the full range of potential missions.,"Document: NDP 1 - Naval Warfare
Korean keywords: 전장공간 우세; 전투공간 지배; 우세 확보
Text: The degree of control over the dimensions of the battlespace that enhances friendly freedom of action and denies the enemy freedom of action. It permits power projection and force sustainment to accomplish the full range of potential missions.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Battlespace Dominance,전장공간 우세; 전투공간 지배; 우세 확보,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_006,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"That characteristic, capability, or location from which enemy and friendly forces derive their freedom of action, physical strength, or will to fight.","Document: NDP 1 - Naval Warfare
Korean keywords: 중심; 중심점; 적 힘의 원천
Text: That characteristic, capability, or location from which enemy and friendly forces derive their freedom of action, physical strength, or will to fight.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Center of Gravity,중심; 중심점; 적 힘의 원천,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_007,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,A force composed of military elements of nations that have formed a temporary alliance for a specific purpose.,"Document: NDP 1 - Naval Warfare
Korean keywords: 연합군; 임시동맹군; 다국적 협력군
Text: A force composed of military elements of nations that have formed a temporary alliance for a specific purpose.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Coalition Force,연합군; 임시동맹군; 다국적 협력군,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_008,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"The use of several arms or branches of one military Service together in an operation such as Marine Corps infantry, armor, artillery, and aviation.","Document: NDP 1 - Naval Warfare
Korean keywords: 제병협동; 합동전투수단; 복합전투력
Text: The use of several arms or branches of one military Service together in an operation such as Marine Corps infantry, armor, artillery, and aviation.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Combined Arms,제병협동; 합동전투수단; 복합전투력,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_009,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,The ability to maintain the forces and agility to respond quickly and decisively to regional crises with a range of options.,"Document: NDP 1 - Naval Warfare
Korean keywords: 위기대응; 신속대응; 지역위기 대응
Text: The ability to maintain the forces and agility to respond quickly and decisively to regional crises with a range of options.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Crisis Response,위기대응; 신속대응; 지역위기 대응,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_010,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"The most important task to be accomplished by the force. It is the critical vulnerability we have chosen to exploit, the paramount objective we desire to accomplish. All our actions should be oriented on that task. If we focus our effort on the destruction of an enemy capability, then the destruction of that capability becomes our focus of effort. Force Sustainment: Capabilities, equipment, and operations that ensure continuity, freedom of action, logistic support, and command and control.","Document: NDP 1 - Naval Warfare
Korean keywords: 노력의 초점; 주목표; 핵심 과업
Text: The most important task to be accomplished by the force. It is the critical vulnerability we have chosen to exploit, the paramount objective we desire to accomplish. All our actions should be oriented on that task. If we focus our effort on the destruction of an enemy capability, then the destruction of that capability becomes our focus of effort. Force Sustainment: Capabilities, equipment, and operations that ensure continuity, freedom of action, logistic support, and command and control.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Focus of effort,노력의 초점; 주목표; 핵심 과업,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_011,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"Maintaining forward deployed or stationed forces overseas to demonstrate national resolve, strengthen alliances, dissuade potential adversaries, and enhance the ability to respond quickly to contingency operations.","Document: NDP 1 - Naval Warfare
Korean keywords: 전방전개; 전방주둔; 해외전개
Text: Maintaining forward deployed or stationed forces overseas to demonstrate national resolve, strengthen alliances, dissuade potential adversaries, and enhance the ability to respond quickly to contingency operations.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Forward Presence,전방전개; 전방주둔; 해외전개,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_012,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"Activities, operations, or organizations in which elements of more than one Service of the same nation participate.","Document: NDP 1 - Naval Warfare
Korean keywords: 합동; 합동작전; 군종간 협력
Text: Activities, operations, or organizations in which elements of more than one Service of the same nation participate.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Joint,합동; 합동작전; 군종간 협력,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_013,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"The routes (sea, air, and land) that connect a military force with a base of operations and along which military forces and logistics support move.","Document: NDP 1 - Naval Warfare
Korean keywords: 교통로; 병참선; 해상교통로
Text: The routes (sea, air, and land) that connect a military force with a base of operations and along which military forces and logistics support move.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Lines of Communication,교통로; 병참선; 해상교통로,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_014,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"Those regions relating to or existing on a shore or coastal region, within direct control of and vulnerable to the striking power of naval expeditionary forces.","Document: NDP 1 - Naval Warfare
Korean keywords: 연안; 해안지역; 연안작전지역
Text: Those regions relating to or existing on a shore or coastal region, within direct control of and vulnerable to the striking power of naval expeditionary forces.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Littoral,연안; 해안지역; 연안작전지역,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_015,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"The friendly unit or group (controlled by a single designated commander) that constitutes the principle means by which we will accomplish an objective. The commander ensures the success of the main effort by providing it the preponderance of the support and by alerting supporting units to reinforce  or, if necessary, assume  the main effort.","Document: NDP 1 - Naval Warfare
Korean keywords: 주노력; 주공; 주된 노력
Text: The friendly unit or group (controlled by a single designated commander) that constitutes the principle means by which we will accomplish an objective. The commander ensures the success of the main effort by providing it the preponderance of the support and by alerting supporting units to reinforce  or, if necessary, assume  the main effort.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Main Effort,주노력; 주공; 주된 노력,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_016,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"A philosophy that seeks to collapse the enemys cohesion and effectiveness through a series of rapid, violent, and unexpected actions that create a turbulent and rapidly deteriorating situation, with which he cannot cope.","Document: NDP 1 - Naval Warfare
Korean keywords: 기동전; 기동전쟁; 간접접근
Text: A philosophy that seeks to collapse the enemys cohesion and effectiveness through a series of rapid, violent, and unexpected actions that create a turbulent and rapidly deteriorating situation, with which he cannot cope.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Maneuver Warfare,기동전; 기동전쟁; 간접접근,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_017,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"A task organization of Marine forces (ground combat, air, and combat service support elements) under a single command and structured to accomplish a specific mission. The MAGTF will also include Navy support elements.","Document: NDP 1 - Naval Warfare
Korean keywords: 해병공지기동부대; MAGTF; 해병대 임무부대
Text: A task organization of Marine forces (ground combat, air, and combat service support elements) under a single command and structured to accomplish a specific mission. The MAGTF will also include Navy support elements.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Marine Air-Ground Task Force,해병공지기동부대; MAGTF; 해병대 임무부대,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_018,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"An alliance, coalition, or other international arrangement.","Document: NDP 1 - Naval Warfare
Korean keywords: 다국적; 다국가; 국제협력
Text: An alliance, coalition, or other international arrangement.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Multinational,다국적; 다국가; 국제협력,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_019,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,Two or more Services in coordination.,"Document: NDP 1 - Naval Warfare
Korean keywords: 다군종; 군종간; 복수 군종
Text: Two or more Services in coordination.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Multi-Service,다군종; 군종간; 복수 군종,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_020,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,The President and the Secretary of Defense or their duly deputized alternates or successors. Commonly referred to as the NCA.,"Document: NDP 1 - Naval Warfare
Korean keywords: 국가지휘권자; NCA; 대통령과 국방장관
Text: The President and the Secretary of Defense or their duly deputized alternates or successors. Commonly referred to as the NCA.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,National Command Authorities,국가지휘권자; NCA; 대통령과 국방장관,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_021,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"A designated naval warfare specialty that conducts operations generally accepted as being unconventional in nature and, in many cases, covert or clandestine in character. These operations use specially trained forces to conduct unconventional warfare, psychological operations, beach and coastal reconnaissance, operational deception operations, counterinsurgency operations, coastal and river interdiction, and certain special tactical-intelligence-collection operations, in addition to intelligence functions normally required for planning and conducting special operations in a hostile environment.","Document: NDP 1 - Naval Warfare
Korean keywords: 해군특수전; 특수전; 은밀작전
Text: A designated naval warfare specialty that conducts operations generally accepted as being unconventional in nature and, in many cases, covert or clandestine in character. These operations use specially trained forces to conduct unconventional warfare, psychological operations, beach and coastal reconnaissance, operational deception operations, counterinsurgency operations, coastal and river interdiction, and certain special tactical-intelligence-collection operations, in addition to intelligence functions normally required for planning and conducting special operations in a hostile environment.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Naval Special Warfare,해군특수전; 특수전; 은밀작전,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_022,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"Fire provided by Navy surface gun, missile, and electronic-warfare systems in support of a unit or units on land.","Document: NDP 1 - Naval Warfare
Korean keywords: 해상화력지원; 함포화력지원; 지상군 지원화력
Text: Fire provided by Navy surface gun, missile, and electronic-warfare systems in support of a unit or units on land.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Naval Surface Fire Support,해상화력지원; 함포화력지원; 지상군 지원화력,용어집 정의,public,ok,NO,v2
NDP1_GLOS_TERM_023,Glossary_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,78,80,glossary,high,"The application of offensive military force against an enemy at a chosen time and place. Maritime power projection may be accomplished by amphibious assault operations, attack of targets ashore, or support of sea control operations.","Document: NDP 1 - Naval Warfare
Korean keywords: 전력투사; 해상기반 전력투사; 공격력 투사
Text: The application of offensive military force against an enemy at a chosen time and place. Maritime power projection may be accomplished by amphibious assault operations, attack of targets ashore, or support of sea control operations.","NDP 1, Glossary, PDF p.78-80",glossary_definition; definition,qa; staff_advice,Power Projection,전력투사; 해상기반 전력투사; 공격력 투사,용어집 정의,public,ok,NO,v2
NDP1_CASE_001_SUM,Case_Example_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,23,23,case_summary,high,"we can say that the tactical level involves the details of individual engagements; the operational level concerns forces collectively in a theater; and the strategic level focuses on supporting national goals.
World War II, for example, a strategic-level and global war, included operational-level combat in the Pacific theater consisting primarily of U.S. led maritime, air, and supporting allied land campaigns. Within each specific campaign were a series of important and often decisive battles. At the tactical level, each contributed to the achievement of that campaigns objectives. The culmination of these campaign objectives resulted in over...","Case: Operations Other Than War examples
Theme: Peacekeeping, Noncombatant Evacuation, Disaster Relief, Counterdrug Operations
Text: we can say that the tactical level involves the details of individual engagements; the operational level concerns forces collectively in a theater; and the strategic level focuses on supporting national goals.
World War II, for example, a strategic-level and global war, included operational-level combat in the Pacific theater consisting primarily of U.S. led maritime, air, and supporting allied land campaigns. Within each specific campaign were a series of important and often decisive battles. At the tactical level, each contributed to the achievement of that campaigns objectives. The culmination of these campaign objectives resulted in over...","NDP 1, case/example box, PDF p.23-23",case_example; principle; consideration,qa; staff_advice,"Operations Other Than War examples; Peacekeeping, Noncombatant Evacuation, Disaster Relief, Counterdrug Operations",사례; Operations Other Than War examples,사례/박스형 chunk,public,ok,NO,v2
NDP1_CASE_001_FULL,Case_Example_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,23,23,case_full_text,medium,"we can say that the tactical level involves the details of individual engagements; the operational level concerns forces collectively in a theater; and the strategic level focuses on supporting national goals.
World War II, for example, a strategic-level and global war, included operational-level combat in the Pacific theater consisting primarily of U.S. led maritime, air, and supporting allied land campaigns. Within each specific campaign were a series of important and often decisive battles. At the tactical level, each contributed to the achievement of that campaigns objectives. The culmination of these campaign objectives resulted in overall victory in the Pacific theater.
The naval contribution in the Pacific in World War II exemplifies all the strategies of campaigning: protection of U.S. ports; maneuver warfare at sea to check the advance of the Japanese Navy; submarine warfare against Japanese shipping; war at sea to gain control of the sea; and amphibious assault of enemy-held islands, pushing the enemy back and forcing his final unconditional surrender. Campaigning is not an activity seen only in war. In peace, naval forces actively engage in forward presence and peace-support campaigns.
Today, campaigns range from supporting economic sanctions imposed by United Nations and other international organizations, to maintaining a visible deterrent to regional aggression, and to efforts that stem the flow of illicit drug traffic.
Deterrence It is our nations policy to deter aggression. Deterrence is the state of mind brought about by a credible threat of retaliation, a conviction that the action being contemplated cannot succeed, or a belief that the costs of the action will exceed any possible gain. Thus, the potential aggressor is reluctant to act for fear of failure, costs, and consequences. The presence of naval forces or their movement to a crisis area are two of the strongest deterrent signals we can send. They are unequivocal evidence that a fully combat-ready force stands poised to protect our national interests, and that additional force  whatever it takes  will be forthcoming. Our naval forces are the leading edge of the worlds most capable military, and their well-understood ability to project power is a key factor in deterrence. Forward deployed naval","Case: Operations Other Than War examples
Theme: Peacekeeping, Noncombatant Evacuation, Disaster Relief, Counterdrug Operations
Text: we can say that the tactical level involves the details of individual engagements; the operational level concerns forces collectively in a theater; and the strategic level focuses on supporting national goals.
World War II, for example, a strategic-level and global war, included operational-level combat in the Pacific theater consisting primarily of U.S. led maritime, air, and supporting allied land campaigns. Within each specific campaign were a series of important and often decisive battles. At the tactical level, each contributed to the achievement of that campaigns objectives. The culmination of these campaign objectives resulted in overall victory in the Pacific theater.
The naval contribution in the Pacific in World War II exemplifies all the strategies of campaigning: protection of U.S. ports; maneuver warfare at sea to check the advance of the Japanese Navy; submarine warfare against Japanese shipping; war at sea to gain control of the sea; and amphibious assault of enemy-held islands, pushing the enemy back and forcing his final unconditional surrender. Campaigning is not an activity seen only in war. In peace, naval forces actively engage in forward presence and peace-support campaigns.
Today, campaigns range from supporting economic sanctions imposed by United Nations and other international organizations, to maintaining a visible deterrent to regional aggression, and to efforts that stem the flow of illicit drug traffic.
Deterrence It is our nations policy to deter aggression. Deterrence is the state of mind brought about by a credible threat of retaliation, a conviction that the action being contemplated cannot succeed, or a belief that the costs of the action will exceed any possible gain. Thus, the potential aggressor is reluctant to act for fear of failure, costs, and consequences. The presence of naval forces or their movement to a crisis area are two of the strongest deterrent signals we can send. They are unequivocal evidence that a fully combat-ready force stands poised to protect our national interests, and that additional force  whatever it takes  will be forthcoming. Our naval forces are the leading edge of the worlds most capable military, and their well-understood ability to project power is a key factor in deterrence. Forward deployed naval","NDP 1, case/example box, PDF p.23-23",case_example; principle; consideration,qa; staff_advice,"Operations Other Than War examples; Peacekeeping, Noncombatant Evacuation, Disaster Relief, Counterdrug Operations",사례; Operations Other Than War examples,사례/박스형 chunk,public,ok,NO,v2
NDP1_CASE_002_SUM,Case_Example_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,38,38,case_summary,high,"THE BATTLE OF THE ATLANTIC Using Attrition Warfare In World War II, allied naval forces engaged in attrition warfare by employing their resources against the German undersea fleet. Analyzing the effectiveness of submarine warfare, the former Soviet Union Admiral of the Fleet, Sergei Gorshkov, noted in his study of this period that German submarines nearly ended the war through the rapid destruction of the allied merchant fleet. German forces, especially U-boats, were credited with sinking more than 2,800 merchant ships  68% of all tonnage sunk by Nazi Germany in the war. So devastating was this weapon that, at the height of the allied counte...","Case: The Battle of the Atlantic
Theme: Using Attrition Warfare
Text: THE BATTLE OF THE ATLANTIC Using Attrition Warfare In World War II, allied naval forces engaged in attrition warfare by employing their resources against the German undersea fleet. Analyzing the effectiveness of submarine warfare, the former Soviet Union Admiral of the Fleet, Sergei Gorshkov, noted in his study of this period that German submarines nearly ended the war through the rapid destruction of the allied merchant fleet. German forces, especially U-boats, were credited with sinking more than 2,800 merchant ships  68% of all tonnage sunk by Nazi Germany in the war. So devastating was this weapon that, at the height of the allied counte...","NDP 1, case/example box, PDF p.38-38",case_example; principle; consideration,qa; staff_advice,The Battle of the Atlantic; Using Attrition Warfare,사례; The Battle of the Atlantic,사례/박스형 chunk,public,ok,NO,v2
NDP1_CASE_002_FULL,Case_Example_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,38,38,case_full_text,medium,"THE BATTLE OF THE ATLANTIC Using Attrition Warfare In World War II, allied naval forces engaged in attrition warfare by employing their resources against the German undersea fleet. Analyzing the effectiveness of submarine warfare, the former Soviet Union Admiral of the Fleet, Sergei Gorshkov, noted in his study of this period that German submarines nearly ended the war through the rapid destruction of the allied merchant fleet. German forces, especially U-boats, were credited with sinking more than 2,800 merchant ships  68% of all tonnage sunk by Nazi Germany in the war. So devastating was this weapon that, at the height of the allied counteroffensive, for each German U-boat, there were 25 U.S. and British warships and 100 aircraft in pursuit. For every German submariner at sea, there were 100 American and British antisubmariners. A total of six million men, 5,500 specially constructed ships, and 20,000 small craft were dedicated to the antisubmarine war. As the allies pressed their offensive, Germanys losses exceeded its war industrys capacity to keep pace. At the same time, the allies were able to replace their damaged merchant fleet and even expanded it by adding replacements numbering twice the losses suffered. In the Battle of the Atlantic, the threat of the U-boat was checked by overwhelming allied response. This resourceintensive, time-consuming effort was an effective use of attrition warfare.
Battle of the Atlantic","Case: The Battle of the Atlantic
Theme: Using Attrition Warfare
Text: THE BATTLE OF THE ATLANTIC Using Attrition Warfare In World War II, allied naval forces engaged in attrition warfare by employing their resources against the German undersea fleet. Analyzing the effectiveness of submarine warfare, the former Soviet Union Admiral of the Fleet, Sergei Gorshkov, noted in his study of this period that German submarines nearly ended the war through the rapid destruction of the allied merchant fleet. German forces, especially U-boats, were credited with sinking more than 2,800 merchant ships  68% of all tonnage sunk by Nazi Germany in the war. So devastating was this weapon that, at the height of the allied counteroffensive, for each German U-boat, there were 25 U.S. and British warships and 100 aircraft in pursuit. For every German submariner at sea, there were 100 American and British antisubmariners. A total of six million men, 5,500 specially constructed ships, and 20,000 small craft were dedicated to the antisubmarine war. As the allies pressed their offensive, Germanys losses exceeded its war industrys capacity to keep pace. At the same time, the allies were able to replace their damaged merchant fleet and even expanded it by adding replacements numbering twice the losses suffered. In the Battle of the Atlantic, the threat of the U-boat was checked by overwhelming allied response. This resourceintensive, time-consuming effort was an effective use of attrition warfare.
Battle of the Atlantic","NDP 1, case/example box, PDF p.38-38",case_example; principle; consideration,qa; staff_advice,The Battle of the Atlantic; Using Attrition Warfare,사례; The Battle of the Atlantic,사례/박스형 chunk,public,ok,NO,v2
NDP1_CASE_003_SUM,Case_Example_Chunks,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,40,40,case_summary,high,"INCHON - SEOUL Using Maneuver Warfare “The Navy and the Marines have never shone more brightly than this morning .” — General Douglas MacArthur, 15 September 1950 The amphibious operation at Inchon in the Korean War was a classic example of how the naval Services have employed maneuver warfare.
Prior to the operation, the North Korean Peoples Army had driven the U.S. and allied forces into a constricted corner of South Korea and threatened to push them from the peninsula altogether. Even though his forces were in dire straits, General Douglas MacArthur, Supreme Commander of the United Nations forces in Korea, recognized that the naval Servic...","Case: Inchon-Seoul
Theme: Using Maneuver Warfare
Text: INCHON - SEOUL Using Maneuver Warfare “The Navy and the Marines have never shone more brightly than this morning .” — General Douglas MacArthur, 15 September 1950 The amphibious operation at Inchon in the Korean War was a classic example of how the naval Services have employed maneuver warfare.
Prior to the operation, the North Korean Peoples Army had driven the U.S. and allied forces into a constricted corner of South Korea and threatened to push them from the peninsula altogether. Even though his forces were in dire straits, General Douglas MacArthur, Supreme Commander of the United Nations forces in Korea, recognized that the naval Servic...","NDP 1, case/example box, PDF p.40-40",case_example; principle; consideration,qa; staff_advice,Inchon-Seoul; Using Maneuver Warfare,사례; Inchon-Seoul,사례/박스형 chunk,public,ok,NO,v2
