rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
MSRG_GLOS_TERM_352,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,97,97,acronym,high,Joint Publication,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JP
Korean keywords: 해양참모운용 용어
Text: Joint Publication","MSRG DEC 2025, Glossary/Acronyms, PDF p.97-97",glossary_definition; definition,qa; staff_advice,JP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_353,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,97,97,acronym,high,Joint Planning and Execution Community,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JPEC
Korean keywords: 계획
Text: Joint Planning and Execution Community","MSRG DEC 2025, Glossary/Acronyms, PDF p.97-97",glossary_definition; definition,qa; staff_advice,JPEC,계획,,public,ok,NO,v1
MSRG_GLOS_TERM_354,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,97,97,acronym,high,Joint Planning Group,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JPG
Korean keywords: 계획
Text: Joint Planning Group","MSRG DEC 2025, Glossary/Acronyms, PDF p.97-97",glossary_definition; definition,qa; staff_advice,JPG,계획,,public,ok,NO,v1
MSRG_GLOS_TERM_355,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,97,97,acronym,high,Joint Planning Process,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JPP
Korean keywords: 계획
Text: Joint Planning Process","MSRG DEC 2025, Glossary/Acronyms, PDF p.97-97",glossary_definition; definition,qa; staff_advice,JPP,계획,,public,ok,NO,v1
MSRG_GLOS_TERM_356,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,"Joint Reception, Staging, Onward Movement, And Integration","Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JRSOI
Korean keywords: 해양참모운용 용어
Text: Joint Reception, Staging, Onward Movement, And Integration","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,JRSOI,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_357,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Joint Strategic Campaign Plan,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JSCP
Korean keywords: 해양참모운용 용어
Text: Joint Strategic Campaign Plan","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,JSCP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_358,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Joint Special Operations Task Force,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JSOTF
Korean keywords: 해양참모운용 용어
Text: Joint Special Operations Task Force","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,JSOTF,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_359,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Joint Targeting Coordination Board,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JTCB
Korean keywords: 해양참모운용 용어
Text: Joint Targeting Coordination Board","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,JTCB,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_360,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Joint Task Force,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JTF
Korean keywords: 해양참모운용 용어
Text: Joint Task Force","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,JTF,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_361,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Joint Target List,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JTL
Korean keywords: 해양참모운용 용어
Text: Joint Target List","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,JTL,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_362,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Joint Warfare Analysis Center,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: JWAC
Korean keywords: 해양참모운용 용어
Text: Joint Warfare Analysis Center","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,JWAC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_363,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Knowledge Management,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: KM
Korean keywords: 해양참모운용 용어
Text: Knowledge Management","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,KM,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_364,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Knowledge and Information Management,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: KIM
Korean keywords: 해양참모운용 용어
Text: Knowledge and Information Management","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,KIM,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_365,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Knowledge Management Officer,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: KMO
Korean keywords: 해양참모운용 용어
Text: Knowledge Management Officer","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,KMO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_366,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Knowledge Management Plan L-hour Specific hour on C-day at which a deployment commences,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: KMP
Korean keywords: 해양참모운용 용어
Text: Knowledge Management Plan L-hour Specific hour on C-day at which a deployment commences","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,KMP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_367,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,"Large, Medium-Speed Roll-On/Roll-Off (ship)","Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LMSR
Korean keywords: 해양참모운용 용어
Text: Large, Medium-Speed Roll-On/Roll-Off (ship)","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LMSR,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_368,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Liaison Officer,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LNO
Korean keywords: 해양참모운용 용어
Text: Liaison Officer","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LNO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_369,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Law of Armed Conflict,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LOAC
Korean keywords: 해양참모운용 용어
Text: Law of Armed Conflict","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LOAC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_370,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Line of Communications,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LOC
Korean keywords: 해양참모운용 용어
Text: Line of Communications","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LOC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_371,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Logistic Control (NATO),"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LOGCON
Korean keywords: 해양참모운용 용어
Text: Logistic Control (NATO)","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LOGCON,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_372,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Line of Operation,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LOO
Korean keywords: 해양참모운용 용어
Text: Line of Operation","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LOO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_373,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Logistics Over-The-Shore,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LOTS
Korean keywords: 해양참모운용 용어
Text: Logistics Over-The-Shore","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LOTS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_374,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Logistics Readiness Center,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: LRC
Korean keywords: 해양참모운용 용어
Text: Logistics Readiness Center","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,LRC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_375,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Master Air Attack Plan,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MAAP
Korean keywords: 해양참모운용 용어
Text: Master Air Attack Plan","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MAAP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_376,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Aircraft Group,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MAG
Korean keywords: 해양참모운용 용어
Text: Marine Aircraft Group","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MAG,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_377,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Air-Ground Task Force,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MAGTF
Korean keywords: 해양참모운용 용어
Text: Marine Air-Ground Task Force","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MAGTF,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_378,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Maritime Administration,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MARAD
Korean keywords: 해양참모운용 용어
Text: Maritime Administration","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MARAD,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_379,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Liaison Officer,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MARLO
Korean keywords: 해양참모운용 용어
Text: Marine Liaison Officer","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MARLO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_380,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Maritime Supporting Plan,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MARSUPPLAN
Korean keywords: 해양참모운용 용어
Text: Maritime Supporting Plan","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MARSUPPLAN,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_381,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Measurement and Signature Intelligence,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MASINT
Korean keywords: 정보
Text: Measurement and Signature Intelligence","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MASINT,정보,,public,ok,NO,v1
MSRG_GLOS_TERM_382,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Maritime Component Commander; Marine Component Commander,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCC
Korean keywords: 해양참모운용 용어
Text: Maritime Component Commander; Marine Component Commander","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_383,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Corps Combat Development Command,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCCDC
Korean keywords: 해양참모운용 용어
Text: Marine Corps Combat Development Command","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCCDC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_384,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Corps Doctrine Publication,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCDP
Korean keywords: 해양참모운용 용어
Text: Marine Corps Doctrine Publication","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCDP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_385,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Mine Countermeasures,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCM
Korean keywords: 해양참모운용 용어
Text: Mine Countermeasures","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCM,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_386,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Modified Combined Obstacle Overlay,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCOO
Korean keywords: 해양참모운용 용어
Text: Modified Combined Obstacle Overlay","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCOO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_387,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Corps Planning Process,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCPP
Korean keywords: 계획
Text: Marine Corps Planning Process","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCPP,계획,,public,ok,NO,v1
MSRG_GLOS_TERM_388,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Corps Task (UNTL),"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCT
Korean keywords: 해양참모운용 용어
Text: Marine Corps Task (UNTL)","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCT,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_389,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Corps Task List (UNTL),"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCTL
Korean keywords: 해양참모운용 용어
Text: Marine Corps Task List (UNTL)","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCTL,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_390,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Marine Corps Warfighting Publication,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MCWP
Korean keywords: 해양참모운용 용어
Text: Marine Corps Warfighting Publication","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MCWP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_391,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,98,98,acronym,high,Maritime Domain Awareness M-day Unnamed day on which full mobilization commences,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MDA
Korean keywords: 해양참모운용 용어
Text: Maritime Domain Awareness M-day Unnamed day on which full mobilization commences","MSRG DEC 2025, Glossary/Acronyms, PDF p.98-98",glossary_definition; definition,qa; staff_advice,MDA,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_392,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Military Decision-Making Process (US Army),"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MDMP
Korean keywords: 해양참모운용 용어
Text: Military Decision-Making Process (US Army)","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MDMP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_393,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Dynamic Target,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MDT
Korean keywords: 해양참모운용 용어
Text: Maritime Dynamic Target","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MDT,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_394,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Effects Coordination Board,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MECB
Korean keywords: 해양참모운용 용어
Text: Maritime Effects Coordination Board","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MECB,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_395,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Marine Expeditionary Force,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MEF
Korean keywords: 해양참모운용 용어
Text: Marine Expeditionary Force","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MEF,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_396,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Expeditionary Security Force,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MESF
Korean keywords: 해양참모운용 용어
Text: Maritime Expeditionary Security Force","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MESF,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_397,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Mission-Essential Task,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MET
Korean keywords: 해양참모운용 용어
Text: Mission-Essential Task","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MET,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_398,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Mission-Essential Task List,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: METL
Korean keywords: 해양참모운용 용어
Text: Mission-Essential Task List","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,METL,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_399,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Meteorological and Oceanographic,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: METOC
Korean keywords: 해양참모운용 용어
Text: Meteorological and Oceanographic","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,METOC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_400,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Marine Expeditionary Unit,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MEU
Korean keywords: 해양참모운용 용어
Text: Marine Expeditionary Unit","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MEU,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_401,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Headquarters,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MHQ
Korean keywords: 해양참모운용 용어
Text: Maritime Headquarters","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MHQ,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_402,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Military Deception,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MILDEC
Korean keywords: 해양참모운용 용어
Text: Military Deception","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MILDEC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_403,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Interception Operations; Maritime Interdiction Operations (NATO),"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MIO
Korean keywords: 해상차단
Text: Maritime Interception Operations; Maritime Interdiction Operations (NATO)","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MIO,해상차단,,public,ok,NO,v1
MSRG_GLOS_TERM_404,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Military Information Support Operations (formerly,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MISO
Korean keywords: 해양참모운용 용어
Text: Military Information Support Operations (formerly","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MISO,해양참모운용 용어,,public,ok,NO,v1
