chunk_id,parent_structure_id,document_id,document_title,document_short_title,publication_date,publisher,source_file,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,content_function,mode_relevance,retrieval_priority,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,security_class,answer_limit_note,source_locator,language,processing_status,review_required,version,created_date,updated_date
FM6_0_2022_BODY_0557,FM6_0_2022_STRUCT_0697,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,102,102,D,D,Chapter 5,KNOWLEDGE AND INFORMATION MANAGEMENT IN PRACTICE,,main_text,"5-58. Knowledge management and information management support execution through reporting, refinement of communications, and collaborative processes. Knowledge management and information management support learning by capturing available data, information, and knowledge from individuals and organizations. Knowledge that is used for daily work is usually a result of cross-functional staff analysis, coordination, recommendations, and decisions. This information is usually outputs from boards, workgroups, and individuals that is collated, standardized, and transferred for use. 5-59. Staffs use knowledge management and information management to extract knowledge from the vast amount of available information. Staffs provide this information to the commander as recommendations and running estimates. The information helps the commander build and maintain an understanding of the situation, make and implement decisions, control operations, and assess progress by providing timely and relevant information and analysis.",1023,256,doctrinal_explanation;operational_context,qa;staff_advice,medium,commander; staff; knowledge management; information management; communications; running estimate; board,지휘관; 참모; 지식관리; 정보관리; 통신; 지속판단; 위원회,Chapter 5 / KNOWLEDGE AND INFORMATION MANAGEMENT IN PRACTICE 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 5
Section: KNOWLEDGE AND INFORMATION MANAGEMENT IN PRACTICE
Subsection: 
Type: main_text
Keywords: commander, staff, knowledge management, information management, communications, running estimate, board
Text: 5-58. Knowledge management and information management support execution through reporting, refinement of communications, and collaborative processes. Knowledge management and information management support learning by capturing available data, information, and knowledge from individuals and organizations. Knowledge that is used for daily work is usually a result of cross-functional staff analysis, coordination, recommendations, and decisions. This information is usually outputs from boards, workgroups, and individuals that is collated, standardized, and transferred for use. 5-59. Staffs use knowledge management and information management to extract knowledge from the vast amount of available information. Staffs provide this information to the commander as recommendations and running estimates. The information helps the commander build and maintain an understanding of the situation, make and implement decisions, control operations, and assess progress by providing timely and relevant information and analysis.","FM 6-0 (16 May 2022), FM 6-0, D: 5-58. Knowledge management and information management support execution through reporting, refinement of communications, and collaborative processes. Knowledge management and information management support learning by capturing available data, information, and knowledge from individuals and organizations. Knowledge that is used for daily work is usually a result of cross-functional staff analysis, coordination, recommendations, and decisions. Thi",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0558,FM6_0_2022_STRUCT_0697,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,102,102,D,D,Chapter 5,KNOWLEDGE AND INFORMATION MANAGEMENT IN PRACTICE,,main_text,"5-60. Effective staffs establish and maintain a high degree of coordination and cooperation with staffs of higher echelon; lower echelon; and supporting, supported, and adjacent units. They do this by actively collaborating with commanders and staffs of other units to solve problems and gain knowledge. During coordination, the KMO helps align the processes to the people, leading to identification of the proper tools, while the information management officer installs, operates, and maintains many of the identified tools. These tools help enable knowledge transfer. Tools can be large and complex like computer networks or simple like maps and overlay graphics. 5-61. Staffs apply the science of control to support the commander’s tasks by conducting knowledge management and information management activities. Knowledge management activities support improving organizational learning, innovation, and performance. Information management activities develop tools for the collection and distribution of timely and relevant information to commanders and staffs. Examples of knowledge and information activities include, but are not limited to—",1145,287,doctrinal_explanation;operational_context,qa;staff_advice,medium,commander; staff; knowledge management; information management; network,지휘관; 참모; 지식관리; 정보관리; 네트워크,Chapter 5 / KNOWLEDGE AND INFORMATION MANAGEMENT IN PRACTICE 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 5
Section: KNOWLEDGE AND INFORMATION MANAGEMENT IN PRACTICE
Subsection: 
Type: main_text
Keywords: commander, staff, knowledge management, information management, network
Text: 5-60. Effective staffs establish and maintain a high degree of coordination and cooperation with staffs of higher echelon; lower echelon; and supporting, supported, and adjacent units. They do this by actively collaborating with commanders and staffs of other units to solve problems and gain knowledge. During coordination, the KMO helps align the processes to the people, leading to identification of the proper tools, while the information management officer installs, operates, and maintains many of the identified tools. These tools help enable knowledge transfer. Tools can be large and complex like computer networks or simple like maps and overlay graphics. 5-61. Staffs apply the science of control to support the commander’s tasks by conducting knowledge management and information management activities. Knowledge management activities support improving organizational learning, innovation, and performance. Information management activities develop tools for the collection and distribution of timely and relevant information to commanders and staffs. Examples of knowledge and information activities include, but are not limited to—","FM 6-0 (16 May 2022), FM 6-0, D: 5-60. Effective staffs establish and maintain a high degree of coordination and cooperation with staffs of higher echelon; lower echelon; and supporting, supported, and adjacent units. They do this by actively collaborating with commanders and staffs of other units to solve problems and gain knowledge. During coordination, the KMO helps align the processes to the people, leading to identification of the proper tools, while the information managem",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0559,FM6_0_2022_STRUCT_1558,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,103,103,d,d,Chapter 5,0D\,,main_text,"• Maintaining running estimates. • Completing requests for information. • Collecting and displaying important information (such as CCIRs and execution matrixes). • Synchronizing the unit’s battle rhythm with the higher headquarters’ battle rhythm. • Updating and sharing the COP. • Producing orders, plans, and reports. • Convening or participating in meetings to include boards and working groups. • Collaborating across communities of interest, communities of practice, and professional and functional forums. • Standardizing knowledge management and information management procedures. • Conducting after action reviews and applying lessons learned. • Identifying knowledge gaps in organizations and processes as well as applying knowledge management processes to develop solutions and streamline processes. • Supporting learning before, during, and after operations and training events. • Developing, piloting, establishing, and sustaining collaborative knowledge networks. • Developing and providing knowledge and information management policies and processes to facilitate knowledge capture, search, and dissemination. • Developing digital continuity books and websites. • Designing and administering knowledge networks and forums.",1236,309,doctrinal_explanation;operational_context,qa;staff_advice,medium,battle rhythm; meeting; knowledge management; information management; network; running estimate; working group; board,전투리듬; 회의; 지식관리; 정보관리; 네트워크; 지속판단; 실무회의; 위원회,Chapter 5 / 0D\ 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 5
Section: 0D\
Subsection: 
Type: main_text
Keywords: battle rhythm, meeting, knowledge management, information management, network, running estimate, working group, board
Text: • Maintaining running estimates. • Completing requests for information. • Collecting and displaying important information (such as CCIRs and execution matrixes). • Synchronizing the unit’s battle rhythm with the higher headquarters’ battle rhythm. • Updating and sharing the COP. • Producing orders, plans, and reports. • Convening or participating in meetings to include boards and working groups. • Collaborating across communities of interest, communities of practice, and professional and functional forums. • Standardizing knowledge management and information management procedures. • Conducting after action reviews and applying lessons learned. • Identifying knowledge gaps in organizations and processes as well as applying knowledge management processes to develop solutions and streamline processes. • Supporting learning before, during, and after operations and training events. • Developing, piloting, establishing, and sustaining collaborative knowledge networks. • Developing and providing knowledge and information management policies and processes to facilitate knowledge capture, search, and dissemination. • Developing digital continuity books and websites. • Designing and administering knowledge networks and forums.","FM 6-0 (16 May 2022), FM 6-0, d: • Maintaining running estimates. • Completing requests for information. • Collecting and displaying important information (such as CCIRs and execution matrixes). • Synchronizing the unit’s battle rhythm with the higher headquarters’ battle rhythm. • Updating and sharing the COP. • Producing orders, plans, and reports. • Convening or participating in meetings to include boards and working groups. • Collaborating across communities of interest, com",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, d",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0560,FM6_0_2022_STRUCT_1558,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,103,103,d,d,Chapter 5,0D\,,main_text,"5-62. In practice, the KMO and signal officer work closely to fulfill the commander’s knowledge management needs. The chief of staff or executive officer is responsible for the knowledge management program, and the KMO is the principal advisor. A knowledge manager is anyone in the element helping to manage knowledge, not necessarily the KMO. The KMO focuses on the knowledge management plan to facilitate situational understanding for the commander and shared understanding for the unit. The signal officer focuses on the technical aspects to support the knowledge management plan. 5-63. The technical element of information management helps enable knowledge creation, transfer, and flow. An illustration of the differences between knowledge and information management functionality is a unit’s tactical web portal. The signal officer is normally responsible for the technical management of the tactical portal, while the KMO establishes policies and governance related to knowledge and information management. The KMO also provides the signal officer with an understanding of requirements related to connectivity, performance, security, and configuration control.",1166,292,doctrinal_explanation;operational_context,qa;staff_advice,medium,commander; staff; knowledge management; information management,지휘관; 참모; 지식관리; 정보관리,Chapter 5 / 0D\ 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 5
Section: 0D\
Subsection: 
Type: main_text
Keywords: commander, staff, knowledge management, information management
Text: 5-62. In practice, the KMO and signal officer work closely to fulfill the commander’s knowledge management needs. The chief of staff or executive officer is responsible for the knowledge management program, and the KMO is the principal advisor. A knowledge manager is anyone in the element helping to manage knowledge, not necessarily the KMO. The KMO focuses on the knowledge management plan to facilitate situational understanding for the commander and shared understanding for the unit. The signal officer focuses on the technical aspects to support the knowledge management plan. 5-63. The technical element of information management helps enable knowledge creation, transfer, and flow. An illustration of the differences between knowledge and information management functionality is a unit’s tactical web portal. The signal officer is normally responsible for the technical management of the tactical portal, while the KMO establishes policies and governance related to knowledge and information management. The KMO also provides the signal officer with an understanding of requirements related to connectivity, performance, security, and configuration control.","FM 6-0 (16 May 2022), FM 6-0, d: 5-62. In practice, the KMO and signal officer work closely to fulfill the commander’s knowledge management needs. The chief of staff or executive officer is responsible for the knowledge management program, and the KMO is the principal advisor. A knowledge manager is anyone in the element helping to manage knowledge, not necessarily the KMO. The KMO focuses on the knowledge management plan to facilitate situational understanding for the commander",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, d",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0561,FM6_0_2022_STRUCT_1370,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,103,103,d,d,Chapter 5,CONCLUSION,,main_text,"5-64. Success in operations demands timely and effective decisions based on applying judgment to available information and knowledge. Staffs use knowledge management and information management to extract knowledge from the vast amount of information available. This management of knowledge and information assists commanders with processing and analyzing large amounts of information as well as helps to expedite situational understanding. Ultimately, these interrelated activities support the commander’s understanding and decision making for timely and effective decisions, which often lead to success in operations.",618,155,doctrinal_explanation;operational_context,qa;staff_advice,low,commander; staff; knowledge management; information management,지휘관; 참모; 지식관리; 정보관리,Chapter 5 / CONCLUSION 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 5
Section: CONCLUSION
Subsection: 
Type: main_text
Keywords: commander, staff, knowledge management, information management
Text: 5-64. Success in operations demands timely and effective decisions based on applying judgment to available information and knowledge. Staffs use knowledge management and information management to extract knowledge from the vast amount of information available. This management of knowledge and information assists commanders with processing and analyzing large amounts of information as well as helps to expedite situational understanding. Ultimately, these interrelated activities support the commander’s understanding and decision making for timely and effective decisions, which often lead to success in operations.","FM 6-0 (16 May 2022), FM 6-0, d: 5-64. Success in operations demands timely and effective decisions based on applying judgment to available information and knowledge. Staffs use knowledge management and information management to extract knowledge from the vast amount of information available. This management of knowledge and information assists commanders with processing and analyzing large amounts of information as well as helps to expedite situational understanding. Ultimately",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, d",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0562,FM6_0_2022_STRUCT_0802,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,105,105,D,D,Chapter 6,Networks and Command Post Communications,,main_text,"This chapter summarizes network and communications capabilities typically found in command posts (CPs). It discusses communications and information systems planning, to include developing primary, alternate, contingency, and emergency (PACE) communications plans. It concludes with a discussion on the common operational picture and how to conduct a communications rehearsal.",375,94,doctrinal_explanation;operational_context,qa;staff_advice,low,command post; network; communications; rehearsal; common operational picture,지휘소; 네트워크; 통신; 예행연습; 공통작전상황도,Chapter 6 / Networks and Command Post Communications 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: Networks and Command Post Communications
Subsection: 
Type: main_text
Keywords: command post, network, communications, rehearsal, common operational picture
Text: This chapter summarizes network and communications capabilities typically found in command posts (CPs). It discusses communications and information systems planning, to include developing primary, alternate, contingency, and emergency (PACE) communications plans. It concludes with a discussion on the common operational picture and how to conduct a communications rehearsal.","FM 6-0 (16 May 2022), FM 6-0, D: This chapter summarizes network and communications capabilities typically found in command posts (CPs). It discusses communications and information systems planning, to include developing primary, alternate, contingency, and emergency (PACE) communications plans. It concludes with a discussion on the common operational picture and how to conduct a communications rehearsal.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0563,FM6_0_2022_STRUCT_0704,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,105,105,D,D,Chapter 6,COMMUNICATIONS,,main_text,"6-1. Communications are the means of exchanging information and ideas. Communications link information to decisions and decisions to action. Therefore, Army communications systems must be robust, redundant, and resilient across all domains to enable all operations. Commanders and staffs use communications systems to transmit information, ideas, and decisions to subordinates, adjacent units, higher echelon headquarters, and unified action partners throughout the conduct of operations. In developing an effective plan for communications that supports CP operations, the commander and staff must— • Provide for redundancy in communications by developing a plan for continuity of operations and a PACE plan. • Ensure subordinates know how to conduct operations in a disrupted communications environment. • Ensure standard operating procedures specify immediate actions in case of jamming, including prearranged frequencies to switch to and code words. • Avoid overloading the communications systems by practicing disciplined procedures that eliminate nonessential communications. (For more information on communications systems, see FM 6-02.)",1143,286,doctrinal_explanation;operational_context,qa;staff_advice,medium,commander; staff; communications; standard operating procedure,지휘관; 참모; 통신; 표준운영절차,Chapter 6 / COMMUNICATIONS 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: COMMUNICATIONS
Subsection: 
Type: main_text
Keywords: commander, staff, communications, standard operating procedure
Text: 6-1. Communications are the means of exchanging information and ideas. Communications link information to decisions and decisions to action. Therefore, Army communications systems must be robust, redundant, and resilient across all domains to enable all operations. Commanders and staffs use communications systems to transmit information, ideas, and decisions to subordinates, adjacent units, higher echelon headquarters, and unified action partners throughout the conduct of operations. In developing an effective plan for communications that supports CP operations, the commander and staff must— • Provide for redundancy in communications by developing a plan for continuity of operations and a PACE plan. • Ensure subordinates know how to conduct operations in a disrupted communications environment. • Ensure standard operating procedures specify immediate actions in case of jamming, including prearranged frequencies to switch to and code words. • Avoid overloading the communications systems by practicing disciplined procedures that eliminate nonessential communications. (For more information on communications systems, see FM 6-02.)","FM 6-0 (16 May 2022), FM 6-0, D: 6-1. Communications are the means of exchanging information and ideas. Communications link information to decisions and decisions to action. Therefore, Army communications systems must be robust, redundant, and resilient across all domains to enable all operations. Commanders and staffs use communications systems to transmit information, ideas, and decisions to subordinates, adjacent units, higher echelon headquarters, and unified action partners",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0564,FM6_0_2022_STRUCT_0705,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,105,105,D,D,Chapter 6,RESPONSIBILITIES FOR ESTABLISHING COMMUNICATIONS,,main_text,"6-2. The traditional responsibilities for establishing communications remain valid. However, with so many digital communications systems, all participants have roles that they must execute to establish and maintain communications. The traditional responsibilities are— • Higher to lower: A higher or senior unit must establish communications with a lower or subordinate unit. An attached unit of any size is considered subordinate to the command to which it is attached. • Supporting to supported: A supporting unit must establish communications with the supported unit. • Reinforcing to reinforced: A reinforcing unit must establish communications with the reinforced unit. • Passing to stationary: The passing unit must establish communications with the stationary unit during forward passage of lines. • Stationary to passing: The stationary unit must establish communications with the passing unit during a rearward passage of lines. • Lateral communications: The next higher commander establishes responsibility for establishing communications between adjacent units. If responsibility is not fixed by orders, the commander of the unit on the left must establish communications with the unit on the right. The commander of a unit positioned behind another unit establishes communications with the forward unit.",1315,329,doctrinal_explanation;operational_context,qa;staff_advice,medium,commander; communications,지휘관; 통신,Chapter 6 / RESPONSIBILITIES FOR ESTABLISHING COMMUNICATIONS 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: RESPONSIBILITIES FOR ESTABLISHING COMMUNICATIONS
Subsection: 
Type: main_text
Keywords: commander, communications
Text: 6-2. The traditional responsibilities for establishing communications remain valid. However, with so many digital communications systems, all participants have roles that they must execute to establish and maintain communications. The traditional responsibilities are— • Higher to lower: A higher or senior unit must establish communications with a lower or subordinate unit. An attached unit of any size is considered subordinate to the command to which it is attached. • Supporting to supported: A supporting unit must establish communications with the supported unit. • Reinforcing to reinforced: A reinforcing unit must establish communications with the reinforced unit. • Passing to stationary: The passing unit must establish communications with the stationary unit during forward passage of lines. • Stationary to passing: The stationary unit must establish communications with the passing unit during a rearward passage of lines. • Lateral communications: The next higher commander establishes responsibility for establishing communications between adjacent units. If responsibility is not fixed by orders, the commander of the unit on the left must establish communications with the unit on the right. The commander of a unit positioned behind another unit establishes communications with the forward unit.","FM 6-0 (16 May 2022), FM 6-0, D: 6-2. The traditional responsibilities for establishing communications remain valid. However, with so many digital communications systems, all participants have roles that they must execute to establish and maintain communications. The traditional responsibilities are— • Higher to lower: A higher or senior unit must establish communications with a lower or subordinate unit. An attached unit of any size is considered subordinate to the command to w",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0565,FM6_0_2022_STRUCT_1558,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,106,106,D,D,Chapter 6,0D\,,main_text,"Note. Regardless of traditional responsibilities for establishing communications, all organizations have the responsibility to establish and maintain communications throughout the operation. If a subordinate unit fails to establish communications with a senior unit, then it must activate an alternate form of communications from the directed PACE plan, or it must move to a location suitable to reestablish and maintain communications. Traditional responsibilities do not alleviate the responsibility to establish and maintain communications with the reporting chain of command.",579,145,doctrinal_explanation;operational_context,qa;staff_advice,low,communications,통신,Chapter 6 / 0D\ 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: 0D\
Subsection: 
Type: main_text
Keywords: communications
Text: Note. Regardless of traditional responsibilities for establishing communications, all organizations have the responsibility to establish and maintain communications throughout the operation. If a subordinate unit fails to establish communications with a senior unit, then it must activate an alternate form of communications from the directed PACE plan, or it must move to a location suitable to reestablish and maintain communications. Traditional responsibilities do not alleviate the responsibility to establish and maintain communications with the reporting chain of command.","FM 6-0 (16 May 2022), FM 6-0, D: Note. Regardless of traditional responsibilities for establishing communications, all organizations have the responsibility to establish and maintain communications throughout the operation. If a subordinate unit fails to establish communications with a senior unit, then it must activate an alternate form of communications from the directed PACE plan, or it must move to a location suitable to reestablish and maintain communications. Traditional r",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0566,FM6_0_2022_STRUCT_0708,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,106,106,D,D,Chapter 6,COMMAND POST COMMUNICATIONS CAPABILITIES,,main_text,"6-3. The commander, with the assistance of the staff, determines communications capabilities that a CP requires during each phase of operations. Based on requirements, the G-6 or S-6 determines the appropriate mix of communications systems to use. Requirements exceeding the unit’s organic capabilities are fulfilled through augmentation that a unit requests through appropriate channels. Communications capabilities can be grouped in the following areas: z",457,115,doctrinal_explanation;operational_context,qa;staff_advice,low,commander; staff; communications,지휘관; 참모; 통신,Chapter 6 / COMMAND POST COMMUNICATIONS CAPABILITIES 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: COMMAND POST COMMUNICATIONS CAPABILITIES
Subsection: 
Type: main_text
Keywords: commander, staff, communications
Text: 6-3. The commander, with the assistance of the staff, determines communications capabilities that a CP requires during each phase of operations. Based on requirements, the G-6 or S-6 determines the appropriate mix of communications systems to use. Requirements exceeding the unit’s organic capabilities are fulfilled through augmentation that a unit requests through appropriate channels. Communications capabilities can be grouped in the following areas: z","FM 6-0 (16 May 2022), FM 6-0, D: 6-3. The commander, with the assistance of the staff, determines communications capabilities that a CP requires during each phase of operations. Based on requirements, the G-6 or S-6 determines the appropriate mix of communications systems to use. Requirements exceeding the unit’s organic capabilities are fulfilled through augmentation that a unit requests through appropriate channels. Communications capabilities can be grouped in the following a",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0567,FM6_0_2022_STRUCT_0710,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,106,106,D,D,Chapter 6,Data communications.,,main_text,• Full motion video.,20,5,doctrinal_explanation;operational_context,qa;staff_advice,low,motion; video,,Chapter 6 / Data communications. 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: Data communications.
Subsection: 
Type: main_text
Keywords: motion, video
Text: • Full motion video.","FM 6-0 (16 May 2022), FM 6-0, D: • Full motion video.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0568,FM6_0_2022_STRUCT_0711,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,106,106,D,D,Chapter 6,Voice Communications,,main_text,"6-4. In most CPs, voice communications is the primary communications capability. Voice supports command and control (C2) on the move because it is fast, simple to use, and provides a reliable medium to quickly issue and receive reports and orders and to monitor ongoing operations. Voice communications can be transmitted using tactical radio (line of sight or beyond line of sight) or over data networks. An example of the voice capability over a data network is using a voice over Internet protocol (known as VoIP) phone.",523,131,doctrinal_explanation;operational_context,qa;staff_advice,low,command and control; network; communications,지휘통제; 네트워크; 통신,Chapter 6 / Voice Communications 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: Voice Communications
Subsection: 
Type: main_text
Keywords: command and control, network, communications
Text: 6-4. In most CPs, voice communications is the primary communications capability. Voice supports command and control (C2) on the move because it is fast, simple to use, and provides a reliable medium to quickly issue and receive reports and orders and to monitor ongoing operations. Voice communications can be transmitted using tactical radio (line of sight or beyond line of sight) or over data networks. An example of the voice capability over a data network is using a voice over Internet protocol (known as VoIP) phone.","FM 6-0 (16 May 2022), FM 6-0, D: 6-4. In most CPs, voice communications is the primary communications capability. Voice supports command and control (C2) on the move because it is fast, simple to use, and provides a reliable medium to quickly issue and receive reports and orders and to monitor ongoing operations. Voice communications can be transmitted using tactical radio (line of sight or beyond line of sight) or over data networks. An example of the voice capability over a da",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0569,FM6_0_2022_STRUCT_0712,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,106,106,D,D,Chapter 6,Data Communications,,main_text,"6-5. Data communications refers to the capability to exchange digital information between computers or other electronic devices over cable or wireless links. Data communications extends the CP’s access to classified and unclassified Defense Information Systems Network services and C2 user applications. This extended access enables CPs to conduct coordination and efficiently share various forms of digital information. Examples of these services are email, information dissemination portals, video teleconferencing, and chat applications.",540,135,doctrinal_explanation;operational_context,qa;staff_advice,low,network; communications,네트워크; 통신,Chapter 6 / Data Communications 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: Data Communications
Subsection: 
Type: main_text
Keywords: network, communications
Text: 6-5. Data communications refers to the capability to exchange digital information between computers or other electronic devices over cable or wireless links. Data communications extends the CP’s access to classified and unclassified Defense Information Systems Network services and C2 user applications. This extended access enables CPs to conduct coordination and efficiently share various forms of digital information. Examples of these services are email, information dissemination portals, video teleconferencing, and chat applications.","FM 6-0 (16 May 2022), FM 6-0, D: 6-5. Data communications refers to the capability to exchange digital information between computers or other electronic devices over cable or wireless links. Data communications extends the CP’s access to classified and unclassified Defense Information Systems Network services and C2 user applications. This extended access enables CPs to conduct coordination and efficiently share various forms of digital information. Examples of these services ar",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
FM6_0_2022_BODY_0570,FM6_0_2022_STRUCT_0713,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,106,106,D,D,Chapter 6,Full Motion Video,,main_text,"6-6. Full motion video describes the capability in a CP that provides enhanced situational awareness with near real time video and telemetry data from multiple manned and unmanned platforms. An example of this capability is found in the One System Remote Video Terminal. The One System Remote Video Terminal allows a CP to remotely downlink streaming video, images, and critical geospatial data from tactical manned and unmanned aircraft.",438,110,doctrinal_explanation;operational_context,qa;staff_advice,low,video; capability; manned; unmanned; system,,Chapter 6 / Full Motion Video 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Chapter 6
Section: Full Motion Video
Subsection: 
Type: main_text
Keywords: video, capability, manned, unmanned, system
Text: 6-6. Full motion video describes the capability in a CP that provides enhanced situational awareness with near real time video and telemetry data from multiple manned and unmanned platforms. An example of this capability is found in the One System Remote Video Terminal. The One System Remote Video Terminal allows a CP to remotely downlink streaming video, images, and critical geospatial data from tactical manned and unmanned aircraft.","FM 6-0 (16 May 2022), FM 6-0, D: 6-6. Full motion video describes the capability in a CP that provides enhanced situational awareness with near real time video and telemetry data from multiple manned and unmanned platforms. An example of this capability is found in the One System Remote Video Terminal. The One System Remote Video Terminal allows a CP to remotely downlink streaming video, images, and critical geospatial data from tactical manned and unmanned aircraft.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,YES,v1,2026-05-07,2026-05-07
